"Country Name","Country Code","Indicator Code","Indicator Name","Forest Area"
"1990","ABW","AG.LND.FRST.ZS","Forest area (% of land area)",2.33333326048321
"1990","AFG","AG.LND.FRST.ZS","Forest area (% of land area)",2.06782464846981
"1990","AGO","AG.LND.FRST.ZS","Forest area (% of land area)",48.9099221945937
"1990","ALB","AG.LND.FRST.ZS","Forest area (% of land area)",28.7883207223711
"1990","AND","AG.LND.FRST.ZS","Forest area (% of land area)",34.0425531914894
"1990","ARB","AG.LND.FRST.ZS","Forest area (% of land area)",1.73263354582837
"1990","ARE","AG.LND.FRST.ZS","Forest area (% of land area)",3.44973246972684
"1990","ARG","AG.LND.FRST.ZS","Forest area (% of land area)",12.7135335021504
"1990","ARM","AG.LND.FRST.ZS","Forest area (% of land area)",11.7667720407446
"1990","ASM","AG.LND.FRST.ZS","Forest area (% of land area)",91.949996948242
"1990","ATG","AG.LND.FRST.ZS","Forest area (% of land area)",23.4090913425793
"1990","AUS","AG.LND.FRST.ZS","Forest area (% of land area)",16.7320984600966
"1990","AUT","AG.LND.FRST.ZS","Forest area (% of land area)",45.7253572293533
"1990","AZE","AG.LND.FRST.ZS","Forest area (% of land area)",10.2382926565485
"1990","BDI","AG.LND.FRST.ZS","Forest area (% of land area)",11.2538940809969
"1990","BEL","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","BEN","AG.LND.FRST.ZS","Forest area (% of land area)",51.0908123448031
"1990","BFA","AG.LND.FRST.ZS","Forest area (% of land area)",25.0255847953216
"1990","BGD","AG.LND.FRST.ZS","Forest area (% of land area)",11.4772989168011
"1990","BGR","AG.LND.FRST.ZS","Forest area (% of land area)",30.0732170297388
"1990","BHR","AG.LND.FRST.ZS","Forest area (% of land area)",0.318840577982474
"1990","BHS","AG.LND.FRST.ZS","Forest area (% of land area)",51.4485514485514
"1990","BIH","AG.LND.FRST.ZS","Forest area (% of land area)",43.1640625
"1990","BLR","AG.LND.FRST.ZS","Forest area (% of land area)",38.3553539735752
"1990","BLZ","AG.LND.FRST.ZS","Forest area (% of land area)",70.8474366197668
"1990","BMU","AG.LND.FRST.ZS","Forest area (% of land area)",18.5185181914697
"1990","BOL","AG.LND.FRST.ZS","Forest area (% of land area)",57.966398966122
"1990","BRA","AG.LND.FRST.ZS","Forest area (% of land area)",65.4098878458604
"1990","BRB","AG.LND.FRST.ZS","Forest area (% of land area)",14.6511632342671
"1990","BRN","AG.LND.FRST.ZS","Forest area (% of land area)",78.3681214421252
"1990","BTN","AG.LND.FRST.ZS","Forest area (% of land area)",53.6504519342409
"1990","BWA","AG.LND.FRST.ZS","Forest area (% of land area)",24.2055299701798
"1990","CAF","AG.LND.FRST.ZS","Forest area (% of land area)",36.2130405470481
"1990","CAN","AG.LND.FRST.ZS","Forest area (% of land area)",38.299072635319
"1990","CEB","AG.LND.FRST.ZS","Forest area (% of land area)",31.9443966742274
"1990","CHE","AG.LND.FRST.ZS","Forest area (% of land area)",29.1178635542365
"1990","CHI","AG.LND.FRST.ZS","Forest area (% of land area)",4.04040425629681
"1990","CHL","AG.LND.FRST.ZS","Forest area (% of land area)",20.5276966674057
"1990","CHN","AG.LND.FRST.ZS","Forest area (% of land area)",16.7380069501771
"1990","CIV","AG.LND.FRST.ZS","Forest area (% of land area)",32.1446540880503
"1990","CMR","AG.LND.FRST.ZS","Forest area (% of land area)",51.4395718305092
"1990","COD","AG.LND.FRST.ZS","Forest area (% of land area)",70.7364195761011
"1990","COG","AG.LND.FRST.ZS","Forest area (% of land area)",66.5475841874085
"1990","COL","AG.LND.FRST.ZS","Forest area (% of land area)",58.0594862550698
"1990","COM","AG.LND.FRST.ZS","Forest area (% of land area)",26.3299292815414
"1990","CPV","AG.LND.FRST.ZS","Forest area (% of land area)",14.3300248138958
"1990","CRI","AG.LND.FRST.ZS","Forest area (% of land area)",50.2154328241285
"1990","CSS","AG.LND.FRST.ZS","Forest area (% of land area)",86.3226380924744
"1990","CUB","AG.LND.FRST.ZS","Forest area (% of land area)",19.1620111731844
"1990","CUW","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","CYM","AG.LND.FRST.ZS","Forest area (% of land area)",52.9166658719379
"1990","CYP","AG.LND.FRST.ZS","Forest area (% of land area)",17.4361472522026
"1990","CZE","AG.LND.FRST.ZS","Forest area (% of land area)",34.0235537724861
"1990","DEU","AG.LND.FRST.ZS","Forest area (% of land area)",32.3661673302208
"1990","DJI","AG.LND.FRST.ZS","Forest area (% of land area)",0.241587571381906
"1990","DMA","AG.LND.FRST.ZS","Forest area (% of land area)",66.6666666666667
"1990","DNK","AG.LND.FRST.ZS","Forest area (% of land area)",12.8143432933954
"1990","DOM","AG.LND.FRST.ZS","Forest area (% of land area)",22.8731111571103
"1990","DZA","AG.LND.FRST.ZS","Forest area (% of land area)",0.699908470278032
"1990","EAP","AG.LND.FRST.ZS","Forest area (% of land area)",28.6912004593043
"1990","EAR","AG.LND.FRST.ZS","Forest area (% of land area)",24.7835120788216
"1990","EAS","AG.LND.FRST.ZS","Forest area (% of land area)",25.7710482454556
"1990","ECA","AG.LND.FRST.ZS","Forest area (% of land area)",38.3794835373655
"1990","ECS","AG.LND.FRST.ZS","Forest area (% of land area)",37.2712137005103
"1990","ECU","AG.LND.FRST.ZS","Forest area (% of land area)",52.8494784329396
"1990","EGY","AG.LND.FRST.ZS","Forest area (% of land area)",0.0442011150735848
"1990","EMU","AG.LND.FRST.ZS","Forest area (% of land area)",34.370005616242
"1990","ERI","AG.LND.FRST.ZS","Forest area (% of land area)",16.049504950495
"1990","ESP","AG.LND.FRST.ZS","Forest area (% of land area)",27.6499484109703
"1990","EST","AG.LND.FRST.ZS","Forest area (% of land area)",52.0405756074546
"1990","ETH","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","EUU","AG.LND.FRST.ZS","Forest area (% of land area)",34.9613327390243
"1990","FCS","AG.LND.FRST.ZS","Forest area (% of land area)",30.4065655487313
"1990","FIN","AG.LND.FRST.ZS","Forest area (% of land area)",71.8178535079944
"1990","FJI","AG.LND.FRST.ZS","Forest area (% of land area)",52.1565421135229
"1990","FRA","AG.LND.FRST.ZS","Forest area (% of land area)",26.3639444159487
"1990","FRO","AG.LND.FRST.ZS","Forest area (% of land area)",0.0573065864714499
"1990","FSM","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","GAB","AG.LND.FRST.ZS","Forest area (% of land area)",85.380525478325
"1990","GBR","AG.LND.FRST.ZS","Forest area (% of land area)",11.4826602736329
"1990","GEO","AG.LND.FRST.ZS","Forest area (% of land area)",39.6028205497194
"1990","GHA","AG.LND.FRST.ZS","Forest area (% of land area)",37.9142128856465
"1990","GIB","AG.LND.FRST.ZS","Forest area (% of land area)",0
"1990","GIN","AG.LND.FRST.ZS","Forest area (% of land area)",29.5621032069022
"1990","GMB","AG.LND.FRST.ZS","Forest area (% of land area)",43.6758893280632
"1990","GNB","AG.LND.FRST.ZS","Forest area (% of land area)",78.8051209103841
"1990","GNQ","AG.LND.FRST.ZS","Forest area (% of land area)",66.3101604278075
"1990","GRC","AG.LND.FRST.ZS","Forest area (% of land area)",25.5934833204034
"1990","GRD","AG.LND.FRST.ZS","Forest area (% of land area)",49.9705875621124
"1990","GRL","AG.LND.FRST.ZS","Forest area (% of land area)",0.000643839621913687
"1990","GTM","AG.LND.FRST.ZS","Forest area (% of land area)",44.307577454274
"1990","GUM","AG.LND.FRST.ZS","Forest area (% of land area)",46.2962962962963
"1990","GUY","AG.LND.FRST.ZS","Forest area (% of land area)",84.6329692659385
"1990","HIC","AG.LND.FRST.ZS","Forest area (% of land area)",28.4507844367479
"1990","HKG","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","HND","AG.LND.FRST.ZS","Forest area (% of land area)",72.714272946644
"1990","HPC","AG.LND.FRST.ZS","Forest area (% of land area)",35.6458896453823
"1990","HRV","AG.LND.FRST.ZS","Forest area (% of land area)",33.0888928635307
"1990","HTI","AG.LND.FRST.ZS","Forest area (% of land area)",4.20899854862119
"1990","HUN","AG.LND.FRST.ZS","Forest area (% of land area)",20.0400578613553
"1990","IBD","AG.LND.FRST.ZS","Forest area (% of land area)",34.4938875596922
"1990","IBT","AG.LND.FRST.ZS","Forest area (% of land area)",33.5316260952609
"1990","IDA","AG.LND.FRST.ZS","Forest area (% of land area)",30.6212123617891
"1990","IDB","AG.LND.FRST.ZS","Forest area (% of land area)",24.3978038254176
"1990","IDN","AG.LND.FRST.ZS","Forest area (% of land area)",65.4377142478624
"1990","IDX","AG.LND.FRST.ZS","Forest area (% of land area)",32.8011459878542
"1990","IMN","AG.LND.FRST.ZS","Forest area (% of land area)",6.070175505521
"1990","IND","AG.LND.FRST.ZS","Forest area (% of land area)",21.5051846669739
"1990","INX","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","IRL","AG.LND.FRST.ZS","Forest area (% of land area)",6.74989113078821
"1990","IRN","AG.LND.FRST.ZS","Forest area (% of land area)",5.57237381217153
"1990","IRQ","AG.LND.FRST.ZS","Forest area (% of land area)",1.8382605116949
"1990","ISL","AG.LND.FRST.ZS","Forest area (% of land area)",0.160598507545832
"1990","ISR","AG.LND.FRST.ZS","Forest area (% of land area)",6.09981515711645
"1990","ITA","AG.LND.FRST.ZS","Forest area (% of land area)",25.8066709734453
"1990","JAM","AG.LND.FRST.ZS","Forest area (% of land area)",31.8190218008787
"1990","JOR","AG.LND.FRST.ZS","Forest area (% of land area)",1.10494106980961
"1990","JPN","AG.LND.FRST.ZS","Forest area (% of land area)",68.4311574328031
"1990","KAZ","AG.LND.FRST.ZS","Forest area (% of land area)",1.26754824610142
"1990","KEN","AG.LND.FRST.ZS","Forest area (% of land area)",8.30024247109674
"1990","KGZ","AG.LND.FRST.ZS","Forest area (% of land area)",4.35870698644421
"1990","KHM","AG.LND.FRST.ZS","Forest area (% of land area)",73.328801268978
"1990","KIR","AG.LND.FRST.ZS","Forest area (% of land area)",14.9999995290498
"1990","KNA","AG.LND.FRST.ZS","Forest area (% of land area)",42.3076923076923
"1990","KOR","AG.LND.FRST.ZS","Forest area (% of land area)",66.0377358490566
"1990","KWT","AG.LND.FRST.ZS","Forest area (% of land area)",0.193602696278548
"1990","LAC","AG.LND.FRST.ZS","Forest area (% of land area)",52.595575807816
"1990","LAO","AG.LND.FRST.ZS","Forest area (% of land area)",76.4510415538345
"1990","LBN","AG.LND.FRST.ZS","Forest area (% of land area)",12.8054740957967
"1990","LBR","AG.LND.FRST.ZS","Forest area (% of land area)",51.1731727574751
"1990","LBY","AG.LND.FRST.ZS","Forest area (% of land area)",0.123327687918433
"1990","LCA","AG.LND.FRST.ZS","Forest area (% of land area)",35.7377036673123
"1990","LCN","AG.LND.FRST.ZS","Forest area (% of land area)",51.0311952342473
"1990","LDC","AG.LND.FRST.ZS","Forest area (% of land area)",33.9729206408191
"1990","LIC","AG.LND.FRST.ZS","Forest area (% of land area)",29.8374800515675
"1990","LIE","AG.LND.FRST.ZS","Forest area (% of land area)",40.625
"1990","LKA","AG.LND.FRST.ZS","Forest area (% of land area)",36.4216233455589
"1990","LMC","AG.LND.FRST.ZS","Forest area (% of land area)",32.4226247596449
"1990","LMY","AG.LND.FRST.ZS","Forest area (% of land area)",33.7064225667067
"1990","LSO","AG.LND.FRST.ZS","Forest area (% of land area)",1.31752305665349
"1990","LTE","AG.LND.FRST.ZS","Forest area (% of land area)",38.7813806890637
"1990","LTU","AG.LND.FRST.ZS","Forest area (% of land area)",31.0306317804722
"1990","LUX","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","LVA","AG.LND.FRST.ZS","Forest area (% of land area)",51.0161425172037
"1990","MAC","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","MAF","AG.LND.FRST.ZS","Forest area (% of land area)",18.3823529411765
"1990","MAR","AG.LND.FRST.ZS","Forest area (% of land area)",11.1001568451714
"1990","MCO","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","MDA","AG.LND.FRST.ZS","Forest area (% of land area)",9.70489808335869
"1990","MDG","AG.LND.FRST.ZS","Forest area (% of land area)",23.5443821577192
"1990","MDV","AG.LND.FRST.ZS","Forest area (% of land area)",3.33333333333333
"1990","MEA","AG.LND.FRST.ZS","Forest area (% of land area)",1.77524062576496
"1990","MEX","AG.LND.FRST.ZS","Forest area (% of land area)",35.8856966485764
"1990","MHL","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","MIC","AG.LND.FRST.ZS","Forest area (% of land area)",34.3290033903648
"1990","MKD","AG.LND.FRST.ZS","Forest area (% of land area)",35.863153755407
"1990","MLI","AG.LND.FRST.ZS","Forest area (% of land area)",5.48275268605709
"1990","MLT","AG.LND.FRST.ZS","Forest area (% of land area)",1.09374998137355
"1990","MMR","AG.LND.FRST.ZS","Forest area (% of land area)",60.0085687180586
"1990","MNA","AG.LND.FRST.ZS","Forest area (% of land area)",2.14823790657279
"1990","MNE","AG.LND.FRST.ZS","Forest area (% of land area)",46.542750929368
"1990","MNG","AG.LND.FRST.ZS","Forest area (% of land area)",8.06920878498416
"1990","MNP","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","MOZ","AG.LND.FRST.ZS","Forest area (% of land area)",55.1616266944734
"1990","MRT","AG.LND.FRST.ZS","Forest area (% of land area)",0.402638983215291
"1990","MUS","AG.LND.FRST.ZS","Forest area (% of land area)",20.2463046670547
"1990","MWI","AG.LND.FRST.ZS","Forest area (% of land area)",41.3237165888842
"1990","MYS","AG.LND.FRST.ZS","Forest area (% of land area)",68.1053112159489
"1990","NAC","AG.LND.FRST.ZS","Forest area (% of land area)",35.6511789821488
"1990","NAM","AG.LND.FRST.ZS","Forest area (% of land area)",10.6426654034423
"1990","NCL","AG.LND.FRST.ZS","Forest area (% of land area)",45.8971553610503
"1990","NER","AG.LND.FRST.ZS","Forest area (% of land area)",1.53548590826557
"1990","NGA","AG.LND.FRST.ZS","Forest area (% of land area)",18.922450234417
"1990","NIC","AG.LND.FRST.ZS","Forest area (% of land area)",37.5103872361642
"1990","NLD","AG.LND.FRST.ZS","Forest area (% of land area)",10.2191943127962
"1990","NOR","AG.LND.FRST.ZS","Forest area (% of land area)",33.2161528156585
"1990","NPL","AG.LND.FRST.ZS","Forest area (% of land area)",33.6853146853147
"1990","NRU","AG.LND.FRST.ZS","Forest area (% of land area)",0
"1990","NZL","AG.LND.FRST.ZS","Forest area (% of land area)",36.6791994227337
"1990","OED","AG.LND.FRST.ZS","Forest area (% of land area)",30.8816297381355
"1990","OMN","AG.LND.FRST.ZS","Forest area (% of land area)",0.00646203554119548
"1990","OSS","AG.LND.FRST.ZS","Forest area (% of land area)",27.7832803940295
"1990","PAK","AG.LND.FRST.ZS","Forest area (% of land area)",3.27807181403072
"1990","PAN","AG.LND.FRST.ZS","Forest area (% of land area)",67.7966101694915
"1990","PER","AG.LND.FRST.ZS","Forest area (% of land area)",60.87578125
"1990","PHL","AG.LND.FRST.ZS","Forest area (% of land area)",21.9841030284737
"1990","PLW","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","PNG","AG.LND.FRST.ZS","Forest area (% of land area)",74.2547365631763
"1990","POL","AG.LND.FRST.ZS","Forest area (% of land area)",28.9953965196382
"1990","PRE","AG.LND.FRST.ZS","Forest area (% of land area)",31.9894584025048
"1990","PRI","AG.LND.FRST.ZS","Forest area (% of land area)",32.3562570462232
"1990","PRK","AG.LND.FRST.ZS","Forest area (% of land area)",68.1089610497467
"1990","PRT","AG.LND.FRST.ZS","Forest area (% of land area)",37.551912568306
"1990","PRY","AG.LND.FRST.ZS","Forest area (% of land area)",53.2519506670023
"1990","PSE","AG.LND.FRST.ZS","Forest area (% of land area)",1.50830563516712
"1990","PSS","AG.LND.FRST.ZS","Forest area (% of land area)",61.550270824572
"1990","PST","AG.LND.FRST.ZS","Forest area (% of land area)",31.1253675408706
"1990","PYF","AG.LND.FRST.ZS","Forest area (% of land area)",15.0273224043716
"1990","QAT","AG.LND.FRST.ZS","Forest area (% of land area)",0
"1990","ROU","AG.LND.FRST.ZS","Forest area (% of land area)",27.7785044691519
"1990","RUS","AG.LND.FRST.ZS","Forest area (% of land area)",49.3564653949524
"1990","RWA","AG.LND.FRST.ZS","Forest area (% of land area)",12.8901499797325
"1990","SAS","AG.LND.FRST.ZS","Forest area (% of land area)",16.5107672157553
"1990","SAU","AG.LND.FRST.ZS","Forest area (% of land area)",0.454484134921779
"1990","SDN","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","SEN","AG.LND.FRST.ZS","Forest area (% of land area)",48.5534721861528
"1990","SGP","AG.LND.FRST.ZS","Forest area (% of land area)",24.4029856439846
"1990","SLB","AG.LND.FRST.ZS","Forest area (% of land area)",83.0296534476599
"1990","SLE","AG.LND.FRST.ZS","Forest area (% of land area)",43.197561651427
"1990","SLV","AG.LND.FRST.ZS","Forest area (% of land area)",18.1949806949807
"1990","SMR","AG.LND.FRST.ZS","Forest area (% of land area)",0
"1990","SOM","AG.LND.FRST.ZS","Forest area (% of land area)",13.2017725635222
"1990","SRB","AG.LND.FRST.ZS","Forest area (% of land area)",28.3100846101075
"1990","SSA","AG.LND.FRST.ZS","Forest area (% of land area)",32.1882847185492
"1990","SSD","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","SSF","AG.LND.FRST.ZS","Forest area (% of land area)",32.1895624660715
"1990","SST","AG.LND.FRST.ZS","Forest area (% of land area)",38.0835711074114
"1990","STP","AG.LND.FRST.ZS","Forest area (% of land area)",58.3333333333333
"1990","SUR","AG.LND.FRST.ZS","Forest area (% of land area)",98.9102564102564
"1990","SVK","AG.LND.FRST.ZS","Forest area (% of land area)",39.95841995842
"1990","SVN","AG.LND.FRST.ZS","Forest area (% of land area)",58.987090367428
"1990","SWE","AG.LND.FRST.ZS","Forest area (% of land area)",68.3896281132719
"1990","SWZ","AG.LND.FRST.ZS","Forest area (% of land area)",27.4418604651163
"1990","SXM","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","SYC","AG.LND.FRST.ZS","Forest area (% of land area)",88.4130394977072
"1990","SYR","AG.LND.FRST.ZS","Forest area (% of land area)",2.0241593209272
"1990","TCA","AG.LND.FRST.ZS","Forest area (% of land area)",36.2105279219778
"1990","TCD","AG.LND.FRST.ZS","Forest area (% of land area)",5.32480940279543
"1990","TEA","AG.LND.FRST.ZS","Forest area (% of land area)",28.3901525477819
"1990","TEC","AG.LND.FRST.ZS","Forest area (% of land area)",38.2415937339227
"1990","TGO","AG.LND.FRST.ZS","Forest area (% of land area)",12.5942268799412
"1990","THA","AG.LND.FRST.ZS","Forest area (% of land area)",27.4129460353501
"1990","TJK","AG.LND.FRST.ZS","Forest area (% of land area)",2.9151186053158
"1990","TKM","AG.LND.FRST.ZS","Forest area (% of land area)",8.78215904496414
"1990","TLA","AG.LND.FRST.ZS","Forest area (% of land area)",51.2128338276465
"1990","TLS","AG.LND.FRST.ZS","Forest area (% of land area)",64.9630127774042
"1990","TMN","AG.LND.FRST.ZS","Forest area (% of land area)",2.14868389267522
"1990","TON","AG.LND.FRST.ZS","Forest area (% of land area)",12.5
"1990","TSA","AG.LND.FRST.ZS","Forest area (% of land area)",16.5107672157553
"1990","TSS","AG.LND.FRST.ZS","Forest area (% of land area)",32.1895624660715
"1990","TTO","AG.LND.FRST.ZS","Forest area (% of land area)",46.920077377825
"1990","TUN","AG.LND.FRST.ZS","Forest area (% of land area)",4.13877445932029
"1990","TUR","AG.LND.FRST.ZS","Forest area (% of land area)",12.5021114041812
"1990","TUV","AG.LND.FRST.ZS","Forest area (% of land area)",33.3333333333333
"1990","TZA","AG.LND.FRST.ZS","Forest area (% of land area)",63.1293745766539
"1990","UGA","AG.LND.FRST.ZS","Forest area (% of land area)",23.7775887092738
"1990","UKR","AG.LND.FRST.ZS","Forest area (% of land area)",16.0075947182187
"1990","UMC","AG.LND.FRST.ZS","Forest area (% of land area)",34.9866617591718
"1990","URY","AG.LND.FRST.ZS","Forest area (% of land area)",4.55833612040321
"1990","USA","AG.LND.FRST.ZS","Forest area (% of land area)",33.0223082096657
"1990","UZB","AG.LND.FRST.ZS","Forest area (% of land area)",7.15796897038082
"1990","VCT","AG.LND.FRST.ZS","Forest area (% of land area)",64.1025641025641
"1990","VEN","AG.LND.FRST.ZS","Forest area (% of land area)",58.9830508474576
"1990","VGB","AG.LND.FRST.ZS","Forest area (% of land area)",24.7333335876465
"1990","VIR","AG.LND.FRST.ZS","Forest area (% of land area)",67.371428353446
"1990","VNM","AG.LND.FRST.ZS","Forest area (% of land area)",28.7658607023257
"1990","VUT","AG.LND.FRST.ZS","Forest area (% of land area)",36.0951599671862
"1990","WLD","AG.LND.FRST.ZS","Forest area (% of land area)",31.6245086168632
"1990","WSM","AG.LND.FRST.ZS","Forest area (% of land area)",45.9363957597173
"1990","XKX","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1990","YEM","AG.LND.FRST.ZS","Forest area (% of land area)",1.03983180862549
"1990","ZAF","AG.LND.FRST.ZS","Forest area (% of land area)",7.61773652408313
"1990","ZMB","AG.LND.FRST.ZS","Forest area (% of land area)",71.0259755982728
"1990","ZWE","AG.LND.FRST.ZS","Forest area (% of land area)",57.2935246219465
"1991","ABW","AG.LND.FRST.ZS","Forest area (% of land area)",2.33333326048321
"1991","AFG","AG.LND.FRST.ZS","Forest area (% of land area)",2.06782464846981
"1991","AGO","AG.LND.FRST.ZS","Forest area (% of land area)",48.8098172926526
"1991","ALB","AG.LND.FRST.ZS","Forest area (% of land area)",28.7171523936474
"1991","AND","AG.LND.FRST.ZS","Forest area (% of land area)",34.0425531914894
"1991","ARB","AG.LND.FRST.ZS","Forest area (% of land area)",1.727573625687
"1991","ARE","AG.LND.FRST.ZS","Forest area (% of land area)",3.54125598422979
"1991","ARG","AG.LND.FRST.ZS","Forest area (% of land area)",12.6063599526253
"1991","ARM","AG.LND.FRST.ZS","Forest area (% of land area)",11.7527221636811
"1991","ASM","AG.LND.FRST.ZS","Forest area (% of land area)",91.7500019073485
"1991","ATG","AG.LND.FRST.ZS","Forest area (% of land area)",23.3409101312811
"1991","AUS","AG.LND.FRST.ZS","Forest area (% of land area)",16.7360035406063
"1991","AUT","AG.LND.FRST.ZS","Forest area (% of land area)",45.8004353496232
"1991","AZE","AG.LND.FRST.ZS","Forest area (% of land area)",10.2839564031388
"1991","BDI","AG.LND.FRST.ZS","Forest area (% of land area)",10.8995324726045
"1991","BEL","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1991","BEN","AG.LND.FRST.ZS","Forest area (% of land area)",50.4700248315005
"1991","BFA","AG.LND.FRST.ZS","Forest area (% of land area)",24.8066524037144
"1991","BGD","AG.LND.FRST.ZS","Forest area (% of land area)",11.4573252240459
"1991","BGR","AG.LND.FRST.ZS","Forest area (% of land area)",30.1166053405779
"1991","BHR","AG.LND.FRST.ZS","Forest area (% of land area)",0.333333339380181
"1991","BHS","AG.LND.FRST.ZS","Forest area (% of land area)",51.4485514485514
"1991","BIH","AG.LND.FRST.ZS","Forest area (% of land area)",43.06640625
"1991","BLR","AG.LND.FRST.ZS","Forest area (% of land area)",38.8414513902583
"1991","BLZ","AG.LND.FRST.ZS","Forest area (% of land area)",70.1600164658457
"1991","BMU","AG.LND.FRST.ZS","Forest area (% of land area)",18.5185181914697
"1991","BOL","AG.LND.FRST.ZS","Forest area (% of land area)",57.7167927282378
"1991","BRA","AG.LND.FRST.ZS","Forest area (% of land area)",65.1056185945677
"1991","BRB","AG.LND.FRST.ZS","Forest area (% of land area)",14.6511632342671
"1991","BRN","AG.LND.FRST.ZS","Forest area (% of land area)",78.0645149708698
"1991","BTN","AG.LND.FRST.ZS","Forest area (% of land area)",53.8629796412744
"1991","BWA","AG.LND.FRST.ZS","Forest area (% of land area)",23.9967889388465
"1991","CAF","AG.LND.FRST.ZS","Forest area (% of land area)",36.1880002417814
"1991","CAN","AG.LND.FRST.ZS","Forest area (% of land area)",38.2938938044825
"1991","CEB","AG.LND.FRST.ZS","Forest area (% of land area)",31.9717158542228
"1991","CHE","AG.LND.FRST.ZS","Forest area (% of land area)",29.2266456872113
"1991","CHI","AG.LND.FRST.ZS","Forest area (% of land area)",4.04040425629681
"1991","CHL","AG.LND.FRST.ZS","Forest area (% of land area)",20.6044917575634
"1991","CHN","AG.LND.FRST.ZS","Forest area (% of land area)",16.9495479721993
"1991","CIV","AG.LND.FRST.ZS","Forest area (% of land area)",32.1779861930031
"1991","CMR","AG.LND.FRST.ZS","Forest area (% of land area)",50.9741702100654
"1991","COD","AG.LND.FRST.ZS","Forest area (% of land area)",70.5990576961249
"1991","COG","AG.LND.FRST.ZS","Forest area (% of land area)",66.497803806735
"1991","COL","AG.LND.FRST.ZS","Forest area (% of land area)",57.8234705948625
"1991","COM","AG.LND.FRST.ZS","Forest area (% of land area)",26.1149902634006
"1991","CPV","AG.LND.FRST.ZS","Forest area (% of land area)",14.9330025571156
"1991","CRI","AG.LND.FRST.ZS","Forest area (% of land area)",49.8472375866016
"1991","CSS","AG.LND.FRST.ZS","Forest area (% of land area)",86.2615754484497
"1991","CUB","AG.LND.FRST.ZS","Forest area (% of land area)",19.5130349271125
"1991","CUW","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1991","CYM","AG.LND.FRST.ZS","Forest area (% of land area)",52.9166658719379
"1991","CYP","AG.LND.FRST.ZS","Forest area (% of land area)",17.5497839461157
"1991","CZE","AG.LND.FRST.ZS","Forest area (% of land area)",34.0235537724861
"1991","DEU","AG.LND.FRST.ZS","Forest area (% of land area)",32.3816354670896
"1991","DJI","AG.LND.FRST.ZS","Forest area (% of land area)",0.241587571381906
"1991","DMA","AG.LND.FRST.ZS","Forest area (% of land area)",66.3066660563151
"1991","DNK","AG.LND.FRST.ZS","Forest area (% of land area)",12.914130518419
"1991","DOM","AG.LND.FRST.ZS","Forest area (% of land area)",23.6617672445858
"1991","DZA","AG.LND.FRST.ZS","Forest area (% of land area)",0.696213672009489
"1991","EAP","AG.LND.FRST.ZS","Forest area (% of land area)",28.673686979896
"1991","EAR","AG.LND.FRST.ZS","Forest area (% of land area)",24.6379160286208
"1991","EAS","AG.LND.FRST.ZS","Forest area (% of land area)",25.7643797735921
"1991","ECA","AG.LND.FRST.ZS","Forest area (% of land area)",38.3861668646085
"1991","ECS","AG.LND.FRST.ZS","Forest area (% of land area)",37.3006613873592
"1991","ECU","AG.LND.FRST.ZS","Forest area (% of land area)",52.5236612867541
"1991","EGY","AG.LND.FRST.ZS","Forest area (% of land area)",0.0457079712692752
"1991","EMU","AG.LND.FRST.ZS","Forest area (% of land area)",34.5926451272156
"1991","ERI","AG.LND.FRST.ZS","Forest area (% of land area)",16.4253465346535
"1991","ESP","AG.LND.FRST.ZS","Forest area (% of land area)",28.2841587265237
"1991","EST","AG.LND.FRST.ZS","Forest area (% of land area)",52.0405756074546
"1991","ETH","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"1991","EUU","AG.LND.FRST.ZS","Forest area (% of land area)",35.1159034136439
"1991","FCS","AG.LND.FRST.ZS","Forest area (% of land area)",30.290489509004
"1991","FIN","AG.LND.FRST.ZS","Forest area (% of land area)",72.0049903148495
"1991","FJI","AG.LND.FRST.ZS","Forest area (% of land area)",52.3070620916291
"1991","FRA","AG.LND.FRST.ZS","Forest area (% of land area)",26.5197243625733
"1991","FRO","AG.LND.FRST.ZS","Forest area (% of land area)",0.0573065864714499
"1991","FSM","AG.LND.FRST.ZS","Forest area (% of land area)",90.8714294433594
"1991","GAB","AG.LND.FRST.ZS","Forest area (% of land area)",85.380525478325
"1991","GBR","AG.LND.FRST.ZS","Forest area (% of land area)",11.5554089929163
